2023-07-06 16:35:20,823 INFO    StreamThr :28139 [internal.py:wandb_internal():86] W&B internal server running at pid: 28139, started at: 2023-07-06 16:35:20.822841
2023-07-06 16:35:21,726 DEBUG   HandlerThread:28139 [system_monitor.py:probe():210] {'os': 'Linux-4.15.0-55-generic-x86_64-with-glibc2.10', 'python': '3.8.13', 'heartbeatAt': '2023-07-06T16:35:21.681779', 'startedAt': '2023-07-06T16:35:20.812884', 'docker': None, 'cuda': None, 'args': ('--local_rank=6', '--arch', 'RepVGG-A0', '--data-path', '/workspace/imagenet/', '--batch-size', '32', '--tag', 'train_from_scratch', '--output-dir', '/workspace/CSR/QARepVGG/code_0/1st_try/', '--opts', 'TRAIN.EPOCHS', '300', 'TRAIN.BASE_LR', '0.1', 'TRAIN.WEIGHT_DECAY', '1e-4', 'TRAIN.WARMUP_EPOCHS', '5', 'MODEL.LABEL_SMOOTHING', '0.1', 'AUG.PRESET', 'weak', 'AUG.MIXUP', '0.0', 'DATA.DATASET', 'imagenet', 'DATA.IMG_SIZE', '224', '--wandb', 'QARepVGG_1st_try'), 'state': 'running', 'program': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/DingXiaoH/RepVGG.git', 'commit': 'eae7c5204001eaf195bbe2ee72fb6a37855cce33'}, 'email': None, 'root': '/workspace/CSR/QARepVGG/QARepVGG_try', 'host': '2a2e70fef920', 'username': 'root', 'executable': '/opt/conda/bin/python', 'cpu_count': 32, 'cpu_count_logical': 32, 'cpu_freq': {'current': 1381.11865625, 'min': 1000.0, 'max': 2301.0}, 'cpu_freq_per_core': [{'current': 1198.894, 'min': 1000.0, 'max': 2301.0}, {'current': 1594.23, 'min': 1000.0, 'max': 2301.0}, {'current': 2299.999, 'min': 1000.0, 'max': 2301.0}, {'current': 1499.992, 'min': 1000.0, 'max': 2301.0}, {'current': 1000.018, 'min': 1000.0, 'max': 2301.0}, {'current': 1082.624, 'min': 1000.0, 'max': 2301.0}, {'current': 1000.028, 'min': 1000.0, 'max': 2301.0}, {'current': 1099.994, 'min': 1000.0, 'max': 2301.0}, {'current': 1284.993, 'min': 1000.0, 'max': 2301.0}, {'current': 1599.997, 'min': 1000.0, 'max': 2301.0}, {'current': 1700.006, 'min': 1000.0, 'max': 2301.0}, {'current': 1151.27, 'min': 1000.0, 'max': 2301.0}, {'current': 1957.133, 'min': 1000.0, 'max': 2301.0}, {'current': 1500.049, 'min': 1000.0, 'max': 2301.0}, {'current': 1099.964, 'min': 1000.0, 'max': 2301.0}, {'current': 1546.577, 'min': 1000.0, 'max': 2301.0}, {'current': 1099.915, 'min': 1000.0, 'max': 2301.0}, {'current': 2300.0, 'min': 1000.0, 'max': 2301.0}, {'current': 1299.969, 'min': 1000.0, 'max': 2301.0}, {'current': 2286.398, 'min': 1000.0, 'max': 2301.0}, {'current': 1500.054, 'min': 1000.0, 'max': 2301.0}, {'current': 1100.104, 'min': 1000.0, 'max': 2301.0}, {'current': 1500.003, 'min': 1000.0, 'max': 2301.0}, {'current': 1300.482, 'min': 1000.0, 'max': 2301.0}, {'current': 1202.085, 'min': 1000.0, 'max': 2301.0}, {'current': 1168.562, 'min': 1000.0, 'max': 2301.0}, {'current': 1399.998, 'min': 1000.0, 'max': 2301.0}, {'current': 2299.999, 'min': 1000.0, 'max': 2301.0}, {'current': 1399.875, 'min': 1000.0, 'max': 2301.0}, {'current': 1759.195, 'min': 1000.0, 'max': 2301.0}, {'current': 1233.239, 'min': 1000.0, 'max': 2301.0}, {'current': 1097.909, 'min': 1000.0, 'max': 2301.0}], 'disk': {'total': 407.8674850463867, 'used': 192.71152114868164}, 'gpu': 'NVIDIA GeForce RTX 2080 Ti', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 125.5578842163086}}
2023-07-06 16:35:21,726 INFO    HandlerThread:28139 [system_monitor.py:probe():211] Finished collecting system info
2023-07-06 16:35:21,727 INFO    HandlerThread:28139 [system_monitor.py:probe():214] Publishing system info
2023-07-06 16:35:21,727 DEBUG   HandlerThread:28139 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-06 16:35:21,728 DEBUG   HandlerThread:28139 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-06 16:35:21,728 DEBUG   HandlerThread:28139 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-07-06 16:35:22,045 DEBUG   HandlerThread:28139 [system_info.py:_save_conda():86] Saving conda packages done
2023-07-06 16:35:22,047 INFO    HandlerThread:28139 [system_monitor.py:probe():216] Finished publishing system info
2023-07-06 16:35:22,059 DEBUG   SenderThread:28139 [sender.py:send():369] send: files
2023-07-06 16:35:22,059 INFO    SenderThread:28139 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-06 16:35:22,073 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: stop_status
2023-07-06 16:35:22,074 DEBUG   SenderThread:28139 [sender.py:send():369] send: telemetry
2023-07-06 16:35:22,075 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: stop_status
2023-07-06 16:35:22,291 DEBUG   SenderThread:28139 [sender.py:send():369] send: config
2023-07-06 16:35:22,365 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_created():272] file/dir created: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/requirements.txt
2023-07-06 16:35:22,365 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_created():272] file/dir created: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/wandb-summary.json
2023-07-06 16:35:22,366 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_created():272] file/dir created: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/conda-environment.yaml
2023-07-06 16:35:22,366 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_created():272] file/dir created: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/wandb-metadata.json
2023-07-06 16:35:23,271 INFO    wandb-upload_0:28139 [upload_job.py:push():133] Uploaded file /tmp/tmp5k6f8ggxwandb/15hto3i6-wandb-metadata.json
2023-07-06 16:35:26,806 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:35:27,364 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_created():272] file/dir created: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/output.log
2023-07-06 16:35:29,365 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/output.log
2023-07-06 16:35:31,527 DEBUG   SenderThread:28139 [sender.py:send():369] send: telemetry
2023-07-06 16:35:32,528 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:35:33,367 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/output.log
2023-07-06 16:35:35,369 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/output.log
2023-07-06 16:35:36,440 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: partial_history
2023-07-06 16:35:36,443 DEBUG   SenderThread:28139 [sender.py:send():369] send: history
2023-07-06 16:35:36,443 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: summary_record
2023-07-06 16:35:36,443 INFO    SenderThread:28139 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-06 16:35:37,071 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: stop_status
2023-07-06 16:35:37,072 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: stop_status
2023-07-06 16:35:37,370 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/wandb-summary.json
2023-07-06 16:35:38,267 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:35:40,611 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: partial_history
2023-07-06 16:35:40,612 DEBUG   SenderThread:28139 [sender.py:send():369] send: history
2023-07-06 16:35:40,613 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: summary_record
2023-07-06 16:35:40,615 INFO    SenderThread:28139 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-06 16:35:41,372 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/wandb-summary.json
2023-07-06 16:35:43,616 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:35:48,617 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:35:52,070 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: stop_status
2023-07-06 16:35:52,071 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: stop_status
2023-07-06 16:35:54,286 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:35:55,377 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/config.yaml
2023-07-06 16:35:57,306 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: partial_history
2023-07-06 16:35:57,308 DEBUG   SenderThread:28139 [sender.py:send():369] send: history
2023-07-06 16:35:57,308 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: summary_record
2023-07-06 16:35:57,310 INFO    SenderThread:28139 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-06 16:35:57,378 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/wandb-summary.json
2023-07-06 16:36:00,311 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:36:02,700 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: partial_history
2023-07-06 16:36:02,701 DEBUG   SenderThread:28139 [sender.py:send():369] send: history
2023-07-06 16:36:02,701 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: summary_record
2023-07-06 16:36:07,071 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: stop_status
2023-07-06 16:36:09,807 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: partial_history
2023-07-06 16:36:10,385 INFO    SenderThread:28139 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-06 16:36:10,387 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: stop_status
2023-07-06 16:36:10,387 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:36:10,596 DEBUG   SenderThread:28139 [sender.py:send():369] send: history
2023-07-06 16:36:10,596 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: summary_record
2023-07-06 16:36:11,383 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/wandb-summary.json
2023-07-06 16:36:21,223 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: partial_history
2023-07-06 16:36:21,521 DEBUG   SystemMonitor:28139 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-06 16:36:22,070 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: stop_status
2023-07-06 16:36:24,381 INFO    SenderThread:28139 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-06 16:36:24,382 DEBUG   SenderThread:28139 [sender.py:send():369] send: history
2023-07-06 16:36:24,382 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:36:24,382 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: summary_record
2023-07-06 16:36:24,386 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/wandb-summary.json
2023-07-06 16:36:27,071 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: keepalive
2023-07-06 16:36:29,485 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: partial_history
2023-07-06 16:36:30,871 INFO    SenderThread:28139 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-06 16:36:30,871 DEBUG   SenderThread:28139 [sender.py:send():369] send: stats
2023-07-06 16:36:30,872 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:36:30,872 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: stop_status
2023-07-06 16:36:31,084 DEBUG   SenderThread:28139 [sender.py:send():369] send: history
2023-07-06 16:36:31,188 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: summary_record
2023-07-06 16:36:31,188 INFO    SenderThread:28139 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-06 16:36:31,389 INFO    Thread-12 :28139 [dir_watcher.py:_on_file_modified():289] file/dir modified: /workspace/CSR/QARepVGG/QARepVGG_try/wandb/run-20230706_163520-q18d2kaw/files/wandb-summary.json
2023-07-06 16:36:36,189 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:36:37,070 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: stop_status
2023-07-06 16:36:37,071 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: keepalive
2023-07-06 16:36:37,072 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: stop_status
2023-07-06 16:36:41,290 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:36:46,291 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:36:51,292 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:36:51,527 DEBUG   SenderThread:28139 [sender.py:send():369] send: stats
2023-07-06 16:36:52,071 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: stop_status
2023-07-06 16:36:52,072 DEBUG   SenderThread:28139 [sender.py:send_request():396] send_request: stop_status
2023-07-06 16:36:52,077 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: keepalive
2023-07-06 16:36:57,288 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:37:02,288 DEBUG   HandlerThread:28139 [handler.py:handle_request():144] handle_request: status_report
2023-07-06 16:37:05,458 INFO    MainThread:28139 [internal.py:handle_exit():76] Internal process exited
